route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,11708204,Geary + 33rd Avenue,0,102,217842,1,1
1,1,11708205,Geary + 33rd Avenue,0,104,217842,1,1
1,1,11708206,Geary + 33rd Avenue,0,106,217842,1,1
1,1,11708207,Geary + 33rd Avenue,0,107,217842,1,1
1,1,11708208,Geary + 33rd Avenue,0,101,217841,1,1
1,1,11708209,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708210,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708211,Geary + 33rd Avenue,0,109,217842,1,1
1,1,11708212,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708213,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708214,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708215,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708216,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708217,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708218,Geary + 33rd Avenue,0,101,217841,1,1
1,1,11708219,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708220,Geary + 33rd Avenue,0,111,217841,1,1
1,1,11708221,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708222,Geary + 33rd Avenue,0,112,217841,1,1
1,1,11708223,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708224,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708225,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708226,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708227,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708228,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708229,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708230,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708231,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708232,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708233,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708234,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708235,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708236,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708237,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708238,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708239,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708240,Presidio Avenue,0,105,217843,1,1
1,1,11708241,Presidio Avenue,0,102,217843,1,1
1,1,11708242,Presidio Avenue,0,108,217843,1,1
1,1,11708243,Geary + 33rd Avenue,0,112,217842,1,1
1,1,11708244,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708245,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708246,Geary + 33rd Avenue,0,109,217841,1,1
1,1,11708247,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708248,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708249,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708250,Geary + 33rd Avenue,0,111,217841,1,1
1,1,11708251,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708252,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708253,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708254,Geary + 33rd Avenue,0,101,217841,1,1
1,1,11708255,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708256,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708257,Geary + 33rd Avenue,0,109,217841,1,1
1,1,11708258,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708259,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708260,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708261,Geary + 33rd Avenue,0,111,217841,1,1
1,1,11708262,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708263,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708264,Geary + 33rd Avenue,0,112,217841,1,1
1,1,11708265,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708266,Geary + 33rd Avenue,0,101,217841,1,1
1,1,11708267,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708268,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708269,Geary + 33rd Avenue,0,109,217841,1,1
1,1,11708270,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708271,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708272,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708273,Geary + 33rd Avenue,0,111,217841,1,1
1,1,11708274,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708275,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708276,Geary + 33rd Avenue,0,112,217841,1,1
1,1,11708277,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708278,Geary + 33rd Avenue,0,101,217841,1,1
1,1,11708279,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708280,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708281,Geary + 33rd Avenue,0,109,217841,1,1
1,1,11708282,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708283,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708284,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708285,Geary + 33rd Avenue,0,111,217841,1,1
1,1,11708286,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708287,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708288,Geary + 33rd Avenue,0,112,217841,1,1
1,1,11708289,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708290,Geary + 33rd Avenue,0,101,217841,1,1
1,1,11708291,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708292,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708293,Geary + 33rd Avenue,0,109,217841,1,1
1,1,11708294,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708295,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708296,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708297,Geary + 33rd Avenue,0,111,217841,1,1
1,1,11708298,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708299,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708300,Geary + 33rd Avenue,0,112,217841,1,1
1,1,11708301,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708302,Geary + 33rd Avenue,0,101,217841,1,1
1,1,11708303,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708304,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708305,Geary + 33rd Avenue,0,109,217841,1,1
1,1,11708306,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708307,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708308,Geary + 33rd Avenue,0,104,217841,1,1
1,1,11708309,Geary + 33rd Avenue,0,111,217841,1,1
1,1,11708310,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708311,Geary + 33rd Avenue,0,107,217841,1,1
1,1,11708312,Geary + 33rd Avenue,0,112,217841,1,1
1,1,11708313,Geary + 33rd Avenue,0,110,217841,1,1
1,1,11708314,Geary + 33rd Avenue,0,101,217841,1,1
1,1,11708315,Geary + 33rd Avenue,0,103,217841,1,1
1,1,11708316,Geary + 33rd Avenue,0,105,217841,1,1
1,1,11708317,Geary + 33rd Avenue,0,109,217841,1,1
1,1,11708318,Geary + 33rd Avenue,0,102,217841,1,1
1,1,11708319,Geary + 33rd Avenue,0,108,217841,1,1
1,1,11708320,Presidio Avenue,0,113,217843,1,1
1,1,11708321,Presidio Avenue,0,114,217843,1,1
1,1,11708322,Presidio Avenue,0,115,217843,1,1
1,1,11708323,Presidio Avenue,0,116,217843,1,1
1,1,11708324,Presidio Avenue,0,118,217843,1,1
1,1,11708325,Presidio Avenue,0,119,217843,1,1
1,1,11708326,Presidio Avenue,0,120,217843,1,1
1,1,11708327,Presidio Avenue,0,113,217843,1,1
1,1,11708328,Presidio Avenue,0,114,217843,1,1
1,1,11708329,Presidio Avenue,0,115,217843,1,1
1,1,11708330,Presidio Avenue,0,116,217843,1,1
1,1,11708331,Presidio Avenue,0,117,217843,1,1
1,1,11708332,Presidio Avenue,0,118,217843,1,1
1,1,11708333,Presidio Avenue,0,119,217843,1,1
1,1,11708334,Presidio Avenue,0,120,217843,1,1
1,1,11708335,Presidio Avenue,0,113,217843,1,1
1,1,11708336,Presidio Avenue,0,114,217843,1,1
1,1,11708337,Presidio Avenue,0,115,217843,1,1
1,1,11708338,Presidio Avenue,0,116,217843,1,1
1,1,11708339,Presidio Avenue,0,117,217843,1,1
1,1,11708340,Presidio Avenue,0,118,217843,1,1
1,1,11708341,Presidio Avenue,0,119,217843,1,1
1,1,11708342,Presidio Avenue,0,120,217843,1,1
1,1,11708343,Presidio Avenue,0,113,217843,1,1
1,1,11708344,Presidio Avenue,0,114,217843,1,1
1,1,11708345,Presidio Avenue,0,115,217843,1,1
1,1,11708346,Presidio Avenue,0,116,217843,1,1
1,1,11708347,Presidio Avenue,0,117,217843,1,1
1,1,11708348,Presidio Avenue,0,118,217843,1,1
1,1,11708349,Presidio Avenue,0,119,217843,1,1
1,1,11708350,Presidio Avenue,0,120,217843,1,1
1,1,11708351,Presidio Avenue,0,113,217843,1,1
1,1,11708352,Presidio Avenue,0,114,217843,1,1
1,1,11708353,Presidio Avenue,0,115,217843,1,1
1,1,11708354,Presidio Avenue,0,116,217843,1,1
1,1,11708355,Presidio Avenue,0,117,217843,1,1
1,1,11708356,Presidio Avenue,0,118,217843,1,1
1,1,11708357,Presidio Avenue,0,119,217843,1,1
1,1,11708358,Presidio Avenue,0,120,217843,1,1
1,1,11708359,Presidio Avenue,0,113,217843,1,1
1,1,11708360,Presidio Avenue,0,114,217843,1,1
1,1,11708361,Presidio Avenue,0,115,217843,1,1
1,1,11708362,Presidio Avenue,0,116,217843,1,1
1,1,11708363,Presidio Avenue,0,117,217843,1,1
1,1,11708364,Presidio Avenue,0,118,217843,1,1
1,1,11708365,Presidio Avenue,0,119,217843,1,1
1,1,11708366,Presidio Avenue,0,120,217843,1,1
1,1,11708367,Presidio Avenue,0,113,217843,1,1
1,1,11708368,Presidio Avenue,0,114,217843,1,1
1,1,11708369,Presidio Avenue,0,115,217843,1,1
1,1,11708370,Presidio Avenue,0,116,217843,1,1
1,1,11708371,Presidio Avenue,0,117,217843,1,1
1,1,11708372,Presidio Avenue,0,118,217843,1,1
1,1,11708373,Presidio Avenue,0,119,217843,1,1
1,1,11708374,Presidio Avenue,0,120,217843,1,1
1,1,11708375,Presidio Avenue,0,113,217843,1,1
1,1,11708376,Presidio Avenue,0,114,217843,1,1
1,1,11708377,Presidio Avenue,0,115,217843,1,1
1,1,11708378,Presidio Avenue,0,116,217843,1,1
1,1,11708379,Presidio Avenue,0,117,217843,1,1
1,1,11708380,Presidio Avenue,0,118,217843,1,1
1,1,11708381,Presidio Avenue,0,119,217843,1,1
1,1,11708382,Presidio Avenue,0,120,217843,1,1
1,1,11708383,Presidio Avenue,0,113,217843,1,1
1,1,11708384,Presidio Avenue,0,114,217843,1,1
1,1,11708385,Presidio Avenue,0,115,217843,1,1
1,1,11708386,Presidio Avenue,0,116,217843,1,1
1,1,11708387,Presidio Avenue,0,117,217843,1,1
1,1,11708388,Presidio Avenue,0,118,217843,1,1
1,1,11708389,Presidio Avenue,0,119,217843,1,1
1,1,11708390,Presidio Avenue,0,120,217843,1,1
1,1,11708391,Presidio Avenue,0,113,217843,1,1
1,1,11708392,Geary + 33rd Avenue,0,106,217841,1,1
1,1,11708393,Drumm + Clay,1,102,217845,1,1
1,1,11708394,Drumm + Clay,1,104,217845,1,1
1,1,11708395,Drumm + Clay,1,106,217845,1,1
1,1,11708396,Drumm + Clay,1,107,217845,1,1
1,1,11708397,Drumm + Clay,1,101,217845,1,1
1,1,11708398,Drumm + Clay,1,103,217845,1,1
1,1,11708399,Drumm + Clay,1,105,217845,1,1
1,1,11708400,Drumm + Clay,1,109,217845,1,1
1,1,11708401,Drumm + Clay,1,102,217845,1,1
1,1,11708402,Drumm + Clay,1,108,217845,1,1
1,1,11708403,Drumm + Clay,1,104,217845,1,1
1,1,11708404,Drumm + Clay,1,106,217845,1,1
1,1,11708405,Drumm + Clay,1,107,217845,1,1
1,1,11708406,Drumm + Clay,1,112,217845,1,1
1,1,11708407,Drumm + Clay,1,110,217845,1,1
1,1,11708408,Drumm + Clay,1,103,217845,1,1
1,1,11708409,Drumm + Clay,1,105,217845,1,1
1,1,11708410,Drumm + Clay,1,102,217845,1,1
1,1,11708411,Drumm + Clay,1,108,217845,1,1
1,1,11708412,Drumm + Clay,1,104,217845,1,1
1,1,11708413,Drumm + Clay,1,106,217845,1,1
1,1,11708414,Drumm + Clay,1,107,217845,1,1
1,1,11708415,Drumm + Clay,1,110,217845,1,1
1,1,11708416,Drumm + Clay,1,103,217845,1,1
1,1,11708417,Drumm + Clay,1,105,217845,1,1
1,1,11708418,Drumm + Clay,1,102,217845,1,1
1,1,11708419,Drumm + Clay,1,108,217845,1,1
1,1,11708420,Drumm + Clay,1,104,217845,1,1
1,1,11708421,Drumm + Clay,1,106,217845,1,1
1,1,11708422,Drumm + Clay,1,110,217845,1,1
1,1,11708423,Drumm + Clay,1,103,217845,1,1
1,1,11708424,Drumm + Clay,1,105,217845,1,1
1,1,11708425,Drumm + Clay,1,102,217845,1,1
1,1,11708426,Drumm + Clay,1,108,217845,1,1
1,1,11708427,Drumm + Clay,1,101,217844,1,1
1,1,11708428,Presidio Avenue,1,110,217846,1,1
1,1,11708429,Drumm + Clay,1,103,217844,1,1
1,1,11708430,Presidio Avenue,1,103,217846,1,1
1,1,11708431,Drumm + Clay,1,105,217844,1,1
1,1,11708432,Presidio Avenue,1,104,217846,1,1
1,1,11708433,Presidio Avenue,1,106,217846,1,1
1,1,11708434,Drumm + Clay,1,108,217844,1,1
1,1,11708435,Drumm + Clay,1,110,217844,1,1
1,1,11708436,Presidio Avenue,1,101,217846,1,1
1,1,11708437,Drumm + Clay,1,111,217844,1,1
1,1,11708438,Presidio Avenue,1,109,217846,1,1
1,1,11708439,Presidio Avenue,1,112,217846,1,1
1,1,11708440,Presidio Avenue,1,111,217846,1,1
1,1,11708441,Presidio Avenue,1,107,217846,1,1
1,1,11708442,Drumm + Clay,1,107,217845,1,1
1,1,11708443,Drumm + Clay,1,110,217845,1,1
1,1,11708444,Drumm + Clay,1,101,217845,1,1
1,1,11708445,Drumm + Clay,1,103,217845,1,1
1,1,11708446,Drumm + Clay,1,105,217845,1,1
1,1,11708447,Drumm + Clay,1,109,217845,1,1
1,1,11708448,Drumm + Clay,1,102,217845,1,1
1,1,11708449,Drumm + Clay,1,108,217845,1,1
1,1,11708450,Drumm + Clay,1,104,217845,1,1
1,1,11708451,Drumm + Clay,1,111,217845,1,1
1,1,11708452,Drumm + Clay,1,106,217845,1,1
1,1,11708453,Drumm + Clay,1,107,217845,1,1
1,1,11708454,Drumm + Clay,1,112,217845,1,1
1,1,11708455,Drumm + Clay,1,110,217845,1,1
1,1,11708456,Drumm + Clay,1,101,217845,1,1
1,1,11708457,Drumm + Clay,1,103,217845,1,1
1,1,11708458,Drumm + Clay,1,105,217845,1,1
1,1,11708459,Drumm + Clay,1,109,217845,1,1
1,1,11708460,Drumm + Clay,1,102,217845,1,1
1,1,11708461,Drumm + Clay,1,108,217845,1,1
1,1,11708462,Drumm + Clay,1,104,217845,1,1
1,1,11708463,Drumm + Clay,1,111,217845,1,1
1,1,11708464,Drumm + Clay,1,106,217845,1,1
1,1,11708465,Drumm + Clay,1,107,217845,1,1
1,1,11708466,Drumm + Clay,1,112,217845,1,1
1,1,11708467,Drumm + Clay,1,110,217845,1,1
1,1,11708468,Drumm + Clay,1,101,217845,1,1
1,1,11708469,Drumm + Clay,1,103,217845,1,1
1,1,11708470,Drumm + Clay,1,105,217845,1,1
1,1,11708471,Drumm + Clay,1,109,217845,1,1
1,1,11708472,Drumm + Clay,1,102,217845,1,1
1,1,11708473,Drumm + Clay,1,108,217845,1,1
1,1,11708474,Drumm + Clay,1,104,217845,1,1
1,1,11708475,Drumm + Clay,1,111,217845,1,1
1,1,11708476,Drumm + Clay,1,106,217845,1,1
1,1,11708477,Drumm + Clay,1,107,217845,1,1
1,1,11708478,Drumm + Clay,1,112,217845,1,1
1,1,11708479,Drumm + Clay,1,110,217845,1,1
1,1,11708480,Drumm + Clay,1,101,217845,1,1
1,1,11708481,Drumm + Clay,1,103,217845,1,1
1,1,11708482,Drumm + Clay,1,105,217845,1,1
1,1,11708483,Drumm + Clay,1,109,217845,1,1
1,1,11708484,Drumm + Clay,1,102,217845,1,1
1,1,11708485,Drumm + Clay,1,108,217845,1,1
1,1,11708486,Drumm + Clay,1,104,217845,1,1
1,1,11708487,Drumm + Clay,1,111,217845,1,1
1,1,11708488,Drumm + Clay,1,106,217845,1,1
1,1,11708489,Drumm + Clay,1,107,217845,1,1
1,1,11708490,Drumm + Clay,1,112,217845,1,1
1,1,11708491,Drumm + Clay,1,110,217845,1,1
1,1,11708492,Drumm + Clay,1,101,217845,1,1
1,1,11708493,Drumm + Clay,1,103,217845,1,1
1,1,11708494,Drumm + Clay,1,105,217845,1,1
1,1,11708495,Drumm + Clay,1,109,217845,1,1
1,1,11708496,Drumm + Clay,1,102,217845,1,1
1,1,11708497,Drumm + Clay,1,108,217845,1,1
1,1,11708498,Drumm + Clay,1,104,217845,1,1
1,1,11708499,Drumm + Clay,1,111,217845,1,1
1,1,11708500,Drumm + Clay,1,106,217845,1,1
1,1,11708501,Drumm + Clay,1,107,217845,1,1
1,1,11708502,Drumm + Clay,1,112,217845,1,1
1,1,11708503,Drumm + Clay,1,110,217845,1,1
1,1,11708504,Drumm + Clay,1,101,217845,1,1
1,1,11708505,Drumm + Clay,1,103,217845,1,1
1,1,11708506,Drumm + Clay,1,105,217845,1,1
1,1,11708507,Drumm + Clay,1,109,217845,1,1
1,1,11708508,Drumm + Clay,1,102,217845,1,1
1,1,11708509,Drumm + Clay,1,108,217845,1,1
1,1,11708510,Drumm + Clay,1,104,217845,1,1
1,1,11708511,Drumm + Clay,1,111,217845,1,1
1,1,11708512,Drumm + Clay,1,106,217845,1,1
1,1,11708513,Drumm + Clay,1,113,217844,1,1
1,1,11708514,Drumm + Clay,1,114,217844,1,1
1,1,11708515,Drumm + Clay,1,115,217844,1,1
1,1,11708516,Drumm + Clay,1,116,217844,1,1
1,1,11708517,Drumm + Clay,1,118,217844,1,1
1,1,11708518,Drumm + Clay,1,119,217844,1,1
1,1,11708519,Drumm + Clay,1,120,217844,1,1
1,1,11708520,Drumm + Clay,1,113,217844,1,1
1,1,11708521,Drumm + Clay,1,114,217844,1,1
1,1,11708522,Drumm + Clay,1,115,217844,1,1
1,1,11708523,Drumm + Clay,1,116,217844,1,1
1,1,11708524,Drumm + Clay,1,117,217844,1,1
1,1,11708525,Drumm + Clay,1,118,217844,1,1
1,1,11708526,Drumm + Clay,1,119,217844,1,1
1,1,11708527,Drumm + Clay,1,120,217844,1,1
1,1,11708528,Drumm + Clay,1,113,217844,1,1
1,1,11708529,Drumm + Clay,1,114,217844,1,1
1,1,11708530,Drumm + Clay,1,115,217844,1,1
1,1,11708531,Drumm + Clay,1,116,217844,1,1
1,1,11708532,Drumm + Clay,1,117,217844,1,1
1,1,11708533,Drumm + Clay,1,118,217844,1,1
1,1,11708534,Drumm + Clay,1,119,217844,1,1
1,1,11708535,Drumm + Clay,1,120,217844,1,1
1,1,11708536,Drumm + Clay,1,113,217844,1,1
1,1,11708537,Drumm + Clay,1,114,217844,1,1
1,1,11708538,Drumm + Clay,1,115,217844,1,1
1,1,11708539,Drumm + Clay,1,116,217844,1,1
1,1,11708540,Drumm + Clay,1,117,217844,1,1
1,1,11708541,Drumm + Clay,1,118,217844,1,1
1,1,11708542,Drumm + Clay,1,119,217844,1,1
1,1,11708543,Drumm + Clay,1,120,217844,1,1
1,1,11708544,Drumm + Clay,1,113,217844,1,1
1,1,11708545,Drumm + Clay,1,114,217844,1,1
1,1,11708546,Drumm + Clay,1,115,217844,1,1
1,1,11708547,Drumm + Clay,1,116,217844,1,1
1,1,11708548,Drumm + Clay,1,117,217844,1,1
1,1,11708549,Drumm + Clay,1,118,217844,1,1
1,1,11708550,Drumm + Clay,1,119,217844,1,1
1,1,11708551,Drumm + Clay,1,120,217844,1,1
1,1,11708552,Drumm + Clay,1,113,217844,1,1
1,1,11708553,Drumm + Clay,1,114,217844,1,1
1,1,11708554,Drumm + Clay,1,115,217844,1,1
1,1,11708555,Drumm + Clay,1,116,217844,1,1
1,1,11708556,Drumm + Clay,1,117,217844,1,1
1,1,11708557,Drumm + Clay,1,118,217844,1,1
1,1,11708558,Drumm + Clay,1,119,217844,1,1
1,1,11708559,Drumm + Clay,1,120,217844,1,1
1,1,11708560,Drumm + Clay,1,113,217844,1,1
1,1,11708561,Drumm + Clay,1,114,217844,1,1
1,1,11708562,Drumm + Clay,1,115,217844,1,1
1,1,11708563,Drumm + Clay,1,116,217844,1,1
1,1,11708564,Drumm + Clay,1,117,217844,1,1
1,1,11708565,Drumm + Clay,1,118,217844,1,1
1,1,11708566,Drumm + Clay,1,119,217844,1,1
1,1,11708567,Drumm + Clay,1,120,217844,1,1
1,1,11708568,Drumm + Clay,1,113,217844,1,1
1,1,11708569,Drumm + Clay,1,114,217844,1,1
1,1,11708570,Drumm + Clay,1,115,217844,1,1
1,1,11708571,Drumm + Clay,1,116,217844,1,1
1,1,11708572,Drumm + Clay,1,117,217844,1,1
1,1,11708573,Drumm + Clay,1,118,217844,1,1
1,1,11708574,Drumm + Clay,1,119,217844,1,1
1,1,11708575,Drumm + Clay,1,120,217844,1,1
1,1,11708576,Drumm + Clay,1,113,217844,1,1
1,1,11708577,Drumm + Clay,1,114,217844,1,1
1,1,11708578,Drumm + Clay,1,115,217844,1,1
1,1,11708579,Drumm + Clay,1,116,217844,1,1
1,1,11708580,Drumm + Clay,1,117,217844,1,1
1,1,11708581,Drumm + Clay,1,118,217844,1,1
1,1,11708582,Drumm + Clay,1,119,217844,1,1
1,1,11708583,Drumm + Clay,1,120,217844,1,1
1,1,11708584,Drumm + Clay,1,113,217844,1,1
1,2,11708585,Geary + 33rd Avenue,0,109,217841,1,1
1,2,11708586,Presidio Avenue,0,105,217843,1,1
1,2,11708587,Presidio Avenue,0,101,217843,1,1
1,2,11708588,Presidio Avenue,0,104,217843,1,1
1,2,11708589,Geary + 33rd Avenue,0,102,217841,1,1
1,2,11708590,Geary + 33rd Avenue,0,107,217841,1,1
1,2,11708591,Geary + 33rd Avenue,0,110,217841,1,1
1,2,11708592,Geary + 33rd Avenue,0,103,217841,1,1
1,2,11708593,Geary + 33rd Avenue,0,101,217841,1,1
1,2,11708594,Geary + 33rd Avenue,0,104,217841,1,1
1,2,11708595,Geary + 33rd Avenue,0,109,217841,1,1
1,2,11708596,Geary + 33rd Avenue,0,102,217841,1,1
1,2,11708597,Geary + 33rd Avenue,0,107,217841,1,1
1,2,11708598,Geary + 33rd Avenue,0,110,217841,1,1
1,2,11708599,Geary + 33rd Avenue,0,103,217841,1,1
1,2,11708600,Geary + 33rd Avenue,0,101,217841,1,1
1,2,11708601,Geary + 33rd Avenue,0,104,217841,1,1
1,2,11708602,Geary + 33rd Avenue,0,109,217841,1,1
1,2,11708603,Geary + 33rd Avenue,0,102,217841,1,1
1,2,11708604,Geary + 33rd Avenue,0,107,217841,1,1
1,2,11708605,Geary + 33rd Avenue,0,106,217841,1,1
1,2,11708606,Geary + 33rd Avenue,0,110,217841,1,1
1,2,11708607,Geary + 33rd Avenue,0,111,217842,1,1
1,2,11708608,Geary + 33rd Avenue,0,110,217842,1,1
1,2,11708609,Geary + 33rd Avenue,0,108,217842,1,1
1,2,11708610,Geary + 33rd Avenue,0,107,217842,1,1
1,2,11708611,Geary + 33rd Avenue,0,106,217842,1,1
1,2,11708612,Geary + 33rd Avenue,0,105,217842,1,1
1,2,11708613,Geary + 33rd Avenue,0,103,217842,1,1
1,2,11708614,Geary + 33rd Avenue,0,101,217842,1,1
1,2,11708615,Geary + 33rd Avenue,0,103,217841,1,1
1,2,11708616,Geary + 33rd Avenue,0,101,217841,1,1
1,2,11708617,Geary + 33rd Avenue,0,108,217841,1,1
1,2,11708618,Geary + 33rd Avenue,0,104,217841,1,1
1,2,11708619,Geary + 33rd Avenue,0,109,217841,1,1
1,2,11708620,Geary + 33rd Avenue,0,102,217841,1,1
1,2,11708621,Geary + 33rd Avenue,0,111,217841,1,1
1,2,11708622,Geary + 33rd Avenue,0,107,217841,1,1
1,2,11708623,Geary + 33rd Avenue,0,106,217841,1,1
1,2,11708624,Geary + 33rd Avenue,0,105,217841,1,1
1,2,11708625,Geary + 33rd Avenue,0,110,217841,1,1
1,2,11708626,Geary + 33rd Avenue,0,112,217841,1,1
1,2,11708627,Geary + 33rd Avenue,0,103,217841,1,1
1,2,11708628,Geary + 33rd Avenue,0,101,217841,1,1
1,2,11708629,Geary + 33rd Avenue,0,108,217841,1,1
1,2,11708630,Geary + 33rd Avenue,0,104,217841,1,1
1,2,11708631,Geary + 33rd Avenue,0,109,217841,1,1
1,2,11708632,Geary + 33rd Avenue,0,102,217841,1,1
1,2,11708633,Geary + 33rd Avenue,0,111,217841,1,1
1,2,11708634,Geary + 33rd Avenue,0,107,217841,1,1
1,2,11708635,Geary + 33rd Avenue,0,106,217841,1,1
1,2,11708636,Geary + 33rd Avenue,0,105,217841,1,1
1,2,11708637,Geary + 33rd Avenue,0,110,217841,1,1
1,2,11708638,Geary + 33rd Avenue,0,112,217841,1,1
1,2,11708639,Geary + 33rd Avenue,0,103,217841,1,1
1,2,11708640,Geary + 33rd Avenue,0,101,217841,1,1
1,2,11708641,Geary + 33rd Avenue,0,108,217841,1,1
1,2,11708642,Geary + 33rd Avenue,0,104,217841,1,1
1,2,11708643,Geary + 33rd Avenue,0,109,217841,1,1
1,2,11708644,Geary + 33rd Avenue,0,102,217841,1,1
1,2,11708645,Geary + 33rd Avenue,0,111,217841,1,1
1,2,11708646,Geary + 33rd Avenue,0,107,217841,1,1
1,2,11708647,Geary + 33rd Avenue,0,106,217841,1,1
1,2,11708648,Geary + 33rd Avenue,0,105,217841,1,1
1,2,11708649,Geary + 33rd Avenue,0,110,217841,1,1
1,2,11708650,Geary + 33rd Avenue,0,112,217841,1,1
1,2,11708651,Geary + 33rd Avenue,0,103,217841,1,1
1,2,11708652,Geary + 33rd Avenue,0,101,217841,1,1
1,2,11708653,Geary + 33rd Avenue,0,108,217841,1,1
1,2,11708654,Geary + 33rd Avenue,0,104,217841,1,1
1,2,11708655,Geary + 33rd Avenue,0,109,217841,1,1
1,2,11708656,Geary + 33rd Avenue,0,102,217841,1,1
1,2,11708657,Geary + 33rd Avenue,0,111,217841,1,1
1,2,11708658,Geary + 33rd Avenue,0,107,217841,1,1
1,2,11708659,Geary + 33rd Avenue,0,106,217841,1,1
1,2,11708660,Geary + 33rd Avenue,0,105,217841,1,1
1,2,11708661,Geary + 33rd Avenue,0,110,217841,1,1
1,2,11708662,Geary + 33rd Avenue,0,112,217841,1,1
1,2,11708663,Geary + 33rd Avenue,0,103,217841,1,1
1,2,11708664,Geary + 33rd Avenue,0,101,217841,1,1
1,2,11708665,Geary + 33rd Avenue,0,108,217841,1,1
1,2,11708666,Geary + 33rd Avenue,0,104,217841,1,1
1,2,11708667,Geary + 33rd Avenue,0,109,217841,1,1
1,2,11708668,Geary + 33rd Avenue,0,102,217841,1,1
1,2,11708669,Geary + 33rd Avenue,0,111,217841,1,1
1,2,11708670,Geary + 33rd Avenue,0,107,217841,1,1
1,2,11708671,Geary + 33rd Avenue,0,106,217841,1,1
1,2,11708672,Geary + 33rd Avenue,0,105,217841,1,1
